task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
474	5e/4a8402	457190	save_vcfs (NA12156.wgs)	COMPLETED	0	2025-12-25 12:08:32.879	8s	0ms	112.3%	0	0	47.3 KB	8.5 KB
173	1d/a24b0a	456014	call_sv_dup (41)	COMPLETED	0	2025-12-25 12:08:32.585	8.4s	2s	98.1%	34.4 MB	844.7 MB	4.5 MB	15.6 KB
472	c3/3353fb	456569	analyse_3 (HG00589.wgs)	COMPLETED	0	2025-12-25 12:08:32.756	8.3s	0ms	35.6%	1.5 MB	7.4 MB	64.2 KB	1.5 KB
176	7e/7ddd73	456023	call_sv_del (38)	COMPLETED	0	2025-12-25 12:08:32.596	9.6s	3s	97.7%	33.5 MB	44.9 MB	4.4 MB	14.4 KB
38	ba/e79161	459060	call_snvs2 (7)	COMPLETED	0	2025-12-25 12:08:34.901	7.3s	1s	415.0%	1 MB	7.9 MB	4.1 MB	315.4 KB
476	4d/7a876e	459069	format_snvs (23)	COMPLETED	0	2025-12-25 12:08:34.907	7.3s	0ms	40.1%	1.5 MB	7.4 MB	182.4 KB	73.9 KB
109	0c/51de4f	459989	get_depth (27)	COMPLETED	0	2025-12-25 12:08:35.897	6.3s	0ms	93.2%	1.5 MB	7.1 MB	5 MB	1.4 KB
214	13/0c3c3c	456015	call_sv_dup (50)	COMPLETED	0	2025-12-25 12:08:32.591	9.8s	3s	99.4%	33.4 MB	44.9 MB	4.8 MB	15.8 KB
112	47/a1bc1b	456564	get_depth (28)	COMPLETED	0	2025-12-25 12:08:32.749	9.6s	1s	87.9%	1.5 MB	7.1 MB	5.8 MB	1.4 KB
195	f0/6df16e	458998	call_sv_del (43)	COMPLETED	0	2025-12-25 12:08:34.834	7.5s	2s	99.0%	33 MB	44.9 MB	4.9 MB	14.6 KB
475	58/2f1ce1	458999	analyse_1 (NA18617.wgs)	COMPLETED	0	2025-12-25 12:08:34.840	7.5s	0ms	50.6%	1.5 MB	7.4 MB	48.3 KB	1.5 KB
479	1c/a08d32	460337	get_core_var (NA12717.wgs)	COMPLETED	0	2025-12-25 12:08:36.098	7.6s	0ms	21.1%	1.5 MB	7.4 MB	105.1 KB	48.9 KB
481	19/7db39a	460347	analyse_2 (NA18565.wgs)	COMPLETED	0	2025-12-25 12:08:36.104	7.6s	0ms	27.0%	1.5 MB	7.4 MB	56.3 KB	1.4 KB
